StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q5,Q19,Q20,Q21,Q1,Q2,Q4,Q5,Q50,Q41,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q37_1,Q37_2,Q37_3,Q37_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q38_1,Q38_2,Q38_3,Q38_4,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q39_1,Q39_2,Q39_3,Q39_4,Q13,Q15,Q17,Q14,Q16,Q7,Q8,Q9,Q10,Q11,Q12,Q39,Q24,Q26,Q25,Q40,Q38,Block,SASSY,avg belief in BoM,avg belief in anthropogenic climate change,avg belief in climate scientists,avg belief in pro-environmental behaviours,populism
7/03/2024 17:32,7/03/2024 17:38,0,1.129.104.159,100,319,1,7/03/2024 17:38,R_4frIjd1wy8a5QGe,,,,,-33.891,151.1502,anonymous,EN,1,3,4,3,3,2,4,2,2,2,4,,,,,,,,,,6,6,2,3,3,4,1,1,1,,,,,,,,,,4,3,2,5,3,4,4,2,3,3,4,3,2,2,3,3,,2,5,3.333333333,3.333333333,3.333333333,2.333333333,3
7/03/2024 17:45,7/03/2024 17:50,0,101.115.160.229,100,319,1,7/03/2024 17:50,R_41toPKgVqQEaucQ,,,,,-27.4483,153.0816,anonymous,EN,1,2,3,2,1,2,3,3,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,5,4,4,4,4,3,4,4,3,3,4,4,,4,2,4,2.666666667,3.666666667,3.333333333,4
8/03/2024 19:41,8/03/2024 19:46,0,116.251.12.55,100,320,1,8/03/2024 19:46,R_4JUWPn3nQhSA9N5,,,,,-37.8193,144.9696,anonymous,EN,1,2,3,2,1,2,5,2,1,2,3,5,5,5,6,3,1,1,1,1,,,,,,,,,,,,,,,,,,,3,2,5,2,7,4,4,3,4,4,4,4,1,3,3,2,,1,2,3.666666667,3,4,2.333333333,3
7/03/2024 17:26,7/03/2024 17:32,0,220.235.191.142,100,321,1,7/03/2024 17:32,R_4CK7ZEETtPPNzp5,,,,,-37.8661,144.981,anonymous,EN,1,2,3,2,2,1,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,5,4,2,4,4,4,2,4,4,4,2,Straightforward and direct,4,3,3.666666667,2.666666667,3.333333333,4,3
8/03/2024 19:41,8/03/2024 19:46,0,58.84.89.121,100,321,1,8/03/2024 19:46,R_4XQpxFO410ZtL2x,,,,,-33.8715,151.2006,anonymous,EN,1,3,5,4,4,2,5,2,1,2,4,,,,,,,,,,4,6,2,3,3,1,1,1,1,,,,,,,,,,5,4,2,4,3,1,2,1,2,2,2,2,2,2,2,2,No feedback ,2,6,1.333333333,3.333333333,2,2,2
8/03/2024 19:43,8/03/2024 19:49,0,1.144.108.76,100,321,1,8/03/2024 19:49,R_4fJKnbRKJgLlwbm,,,,,-33.8753,151.1892,anonymous,EN,1,3,4,4,3,1,4,3,1,2,2,,,,,,,,,,4,5,4,4,4,3,1,1,5,,,,,,,,,,4,3,2,4,7,3,2,1,2,2,2,2,2,2,3,3,The climate change figures have been doctored to suit the green agenda ,2,5,2,3,2,2.333333333,2.5
8/03/2024 19:47,8/03/2024 19:53,0,122.150.155.210,100,322,1,8/03/2024 19:53,R_4WOLfclGcw9uZ1M,,,,,-33.8539,151.0296,anonymous,EN,1,2,2,2,1,2,1,3,4,2,2,,,,,,,,,,3,1,5,5,7,4,2,2,2,,,,,,,,,,2,1,5,4,6,4,4,5,5,5,5,5,5,5,4,4,,2,2,4.333333333,3.333333333,5,4.666666667,4.5
8/03/2024 20:18,8/03/2024 20:23,0,118.209.253.51,100,322,1,8/03/2024 20:23,R_4zi7HwDiJi6qhYB,,,,,-27.4679,153.0325,anonymous,EN,1,2,2,2,2,1,2,3,3,3,3,,,,,,,,,,,,,,,,,,,2,2,6,6,6,6,5,5,5,1,1,5,3,4,5,5,5,4,4,5,5,4,4,4,3,We gotta reduce population and improve lifestyle to have a good balanced planet,3,2,5,3,4.666666667,4,3.5
12/03/2024 12:02,12/03/2024 12:07,0,139.216.98.14,100,322,1,12/03/2024 12:07,R_4NZZwRq354YtVkl,,,,,-33.2755,151.544,anonymous,EN,1,2,4,3,2,2,3,2,1,1,3,2,2,6,3,5,7,6,7,5,,,,,,,,,,,,,,,,,,,3,2,3,5,4,4,4,3,3,4,4,3,4,5,5,3,Very important topic,1,3,3.666666667,3.333333333,3.666666667,4.666666667,3
12/03/2024 19:29,12/03/2024 19:35,0,1.129.17.92,100,322,1,12/03/2024 19:35,R_422VYN70HDGHTFN,,,,,-33.8906,151.0463,anonymous,EN,1,2,4,3,2,2,2,2,3,6,3,,,,,,,,,,4,4,4,6,4,1,1,1,1,,,,,,,,,,4,2,3,4,5,4,4,4,4,4,4,3,4,4,4,3,,2,3,4,3,3.666666667,4,3.5
8/03/2024 19:39,8/03/2024 19:44,0,1.40.133.12,100,323,1,8/03/2024 19:44,R_4wBpZmb2c06iYKK,,,,,-33.8639,150.9606,anonymous,EN,1,2,4,3,2,1,3,2,1,1,3,4,4,5,5,5,1,1,1,1,,,,,,,,,,,,,,,,,,,4,3,3,3,6,4,4,3,4,4,4,3,3,4,4,3,,1,3,3.666666667,3,3.666666667,3.666666667,3.5
8/03/2024 20:21,8/03/2024 20:26,0,220.235.163.28,100,323,1,8/03/2024 20:26,R_472V1n6DPfsBgu5,,,,,-37.8159,144.9669,anonymous,EN,1,2,4,5,1,2,3,3,1,2,2,,,,,,,,,,2,3,6,5,5,3,5,2,3,,,,,,,,,,4,2,4,4,5,4,4,4,4,4,4,4,2,3,4,3,It makes me think about the vlimate changes  i woul usually not thin of,2,2,4,3.333333333,4,3,3.5
8/03/2024 21:16,8/03/2024 21:21,0,124.190.53.113,100,323,1,8/03/2024 21:21,R_4j8plpaB4OFMGjK,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,1,2,2,4,4,4,2,,,,,,,,,,,,,,,,,,,6,5,5,3,2,1,1,1,1,1,1,5,5,7,4,5,5,4,4,4,5,3,4,5,3,,3,2,4.666666667,3.666666667,4.333333333,4,3.5
12/03/2024 19:46,12/03/2024 19:52,0,220.233.36.58,100,323,1,12/03/2024 19:52,R_4rxIBimeRcsrAlv,,,,,-27.5264,153.0478,anonymous,EN,1,2,4,3,1,2,4,3,1,1,2,,,,,,,,,,7,7,1,1,1,1,1,1,1,,,,,,,,,,2,2,4,5,4,5,5,5,5,5,5,1,4,4,3,3,,2,2,5,3.666666667,3.666666667,3.666666667,4
8/03/2024 22:30,8/03/2024 22:36,0,110.21.231.145,100,324,1,8/03/2024 22:36,R_4CIt5rBfQZPnQEW,,,,,-34.0698,150.8409,anonymous,EN,1,3,4,4,3,1,2,4,4,6,3,3,3,6,5,5,2,1,1,7,,,,,,,,,,,,,,,,,,,4,3,3,5,6,4,4,2,4,4,4,4,1,4,4,2,"Lots of data collected is very short term. Similar to the stock market, it is easy to comment on a small period about the general trends and direction. But looking at a macro trend will paint a different picture. Society has always found a way forward. We'll be right ",1,5,3.333333333,3.666666667,4,3,3
7/03/2024 17:41,7/03/2024 17:47,0,49.185.121.43,100,325,1,7/03/2024 17:47,R_4FlVXR668j3Hptf,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,4,2,3,2,2,6,3,4,2,2,4,7,5,4,4,4,,,,,,,,,,,,,,,,,,,5,3,1,3,1,2,2,2,1,1,1,2,1,1,3,1,,1,6,2,2.333333333,1.333333333,1.666666667,1
11/03/2024 15:46,11/03/2024 15:52,0,1.146.241.193,100,325,1,11/03/2024 15:52,R_4Mz5yCCzrKkbQWZ,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,3,2,2,4,2,1,1,3,,,,,,,,,,4,3,3,4,4,5,4,4,3,,,,,,,,,,3,2,4,4,2,3,4,2,4,4,4,2,4,4,4,2,No nothing ,2,2,3,3.333333333,3.333333333,4,3
12/03/2024 11:52,12/03/2024 11:58,0,1.145.0.7,100,325,1,12/03/2024 11:58,R_40DwVhymwewnrhx,,,,,-33.8652,151.1021,anonymous,EN,1,2,3,3,2,1,5,3,2,1,3,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,2,3,3,3,4,4,4,2,4,4,4,2,4,4,4,2,"I was interesting,",3,3,3.333333333,3,3.333333333,4,3
8/03/2024 19:49,8/03/2024 19:54,0,49.178.180.227,100,327,1,8/03/2024 19:54,R_4x8e3oBpknBtjWx,,,,,-34.9094,138.5984,anonymous,EN,1,2,2,1,1,2,3,3,3,6,3,,,,,,,,,,1,1,7,7,7,1,1,1,1,,,,,,,,,,2,2,4,4,3,4,4,4,4,4,4,3,4,3,3,3,,2,1,4,3.333333333,3.666666667,3.333333333,3.5
8/03/2024 20:09,8/03/2024 20:14,0,1.140.45.112,100,327,1,8/03/2024 20:14,R_4UhtMh9aipwBuQV,,,,,-37.8159,144.9669,anonymous,EN,1,2,1,1,1,2,4,3,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,2,5,5,3,4,5,4,4,3,3,5,5,,4,1,4.333333333,3.666666667,4.333333333,3.666666667,4.5
12/03/2024 12:25,12/03/2024 12:31,0,120.156.141.61,100,329,1,12/03/2024 12:31,R_4HSaOPbIPtLRjaY,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,4,1,3,5,3,2,3,,,,,,,,,,4,3,3,5,3,5,4,5,5,,,,,,,,,,5,4,2,5,4,2,2,1,2,3,2,2,1,1,4,2,"I FOUND THE SURVEY INTERESTING BUT IN REGARDS TO CLIMATE CHANGE, I THINK TJERE ARE TOO MANY OF EMPASING THE SITUATION / WOKES",2,6,1.666666667,3.666666667,2.333333333,2,2
12/03/2024 20:02,12/03/2024 20:08,0,49.195.12.215,100,329,1,12/03/2024 20:08,R_4mg8w1gz7vz6UTK,,,,,-33.8652,151.1021,anonymous,EN,1,2,3,3,2,2,2,4,1,1,3,,,,,,,,,,,,,,,,,,,5,5,3,2,3,4,4,4,5,4,2,4,4,5,3,3,2,3,4,3,2,3,3,3,2,Nothing to add,3,3,2.666666667,3.333333333,3,3,2.5
12/03/2024 12:13,12/03/2024 12:18,0,132.234.228.48,100,330,1,12/03/2024 12:18,R_4k1WLw0jnrzH3nf,,,,,-27.9708,153.4107,anonymous,EN,1,2,3,2,1,2,2,3,2,4,2,,,,,,,,,,4,5,3,4,4,1,1,2,4,,,,,,,,,,2,2,5,4,5,2,3,4,4,3,3,3,4,4,4,4,,2,2,3,3.666666667,3,4,4
12/03/2024 12:19,12/03/2024 12:24,0,1.146.178.50,100,331,1,12/03/2024 12:25,R_4g0fNaWutIF0tOh,,,,,-31.9621,115.8966,anonymous,EN,1,2,3,2,1,2,2,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,4,5,3,4,3,4,4,4,3,1,3,4,2,,4,2,3.333333333,2.666666667,3.666666667,2.666666667,3
12/03/2024 12:56,12/03/2024 13:02,0,101.183.54.16,100,331,1,12/03/2024 13:02,R_4jKDdqYMZpzybW9,,,,,-33.9381,150.9011,anonymous,EN,1,2,2,1,1,1,1,4,1,4,4,,,,,,,,,,2,3,3,6,2,4,1,2,1,,,,,,,,,,5,2,4,4,6,3,3,3,3,4,3,3,3,4,4,4,,2,1,3,3.333333333,3.333333333,3.666666667,3.5
7/03/2024 17:32,7/03/2024 17:38,0,1.140.87.69,100,332,1,7/03/2024 17:38,R_4ilGsoMWGv0SxwN,,,,,-37.7059,144.9259,anonymous,EN,1,2,1,1,1,2,4,3,2,1,1,,,,,,,,,,,,,,,,,,,5,5,2,2,2,1,1,1,1,2,1,4,2,8,5,5,5,4,5,5,5,4,4,5,5,interesting thanks,3,1,5,2.333333333,5,4.333333333,4.5
7/03/2024 17:47,7/03/2024 17:53,0,116.240.136.37,100,333,1,7/03/2024 17:53,R_4EEeW0gIGNobm5B,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,3,2,2,4,2,2,2,1,,,,,,,,,,,,,,,,,,,1,3,6,2,6,6,5,4,4,4,2,4,2,3,4,4,4,4,4,4,2,4,3,5,1,It was very good and informative ,3,2,4,2.666666667,3.333333333,4,2.5
12/03/2024 20:03,12/03/2024 20:08,0,1.146.66.244,100,333,1,12/03/2024 20:08,R_4eRRW2N0vWZLkuh,,,,,-27.4757,153.0237,anonymous,EN,1,2,3,2,2,2,1,3,1,4,3,,,,,,,,,,2,3,3,5,6,3,3,3,4,,,,,,,,,,3,2,2,4,3,4,4,2,4,5,4,4,4,3,5,4,,2,3,3.333333333,2.666666667,4.333333333,4,4
8/03/2024 19:43,8/03/2024 19:48,0,210.84.22.188,100,334,1,8/03/2024 19:48,R_4IAu2AzSSbELx3r,,,,,-33.9684,151.1129,anonymous,EN,1,2,3,3,2,2,5,1,2,2,1,5,6,6,7,1,1,1,1,1,,,,,,,,,,,,,,,,,,,2,3,3,4,1,4,3,3,3,3,4,3,2,3,5,3,,1,3,3.333333333,3.333333333,3.333333333,3.333333333,3
11/03/2024 15:42,11/03/2024 15:48,0,61.69.204.187,100,334,1,11/03/2024 15:48,R_4lbiBHU6MFb0rTU,,,,,-33.8652,151.1021,anonymous,EN,1,2,2,3,2,2,4,4,1,1,5,,,,,,,,,,,,,,,,,,,4,4,4,3,4,1,1,1,1,4,4,4,4,2,4,5,5,5,4,5,4,3,3,2,2,"Climate change, beliefs and non beliefs.",3,2,4.666666667,4,4.333333333,2.666666667,3.5
18/03/2024 15:44,18/03/2024 15:50,0,49.180.87.190,100,334,1,18/03/2024 15:50,R_4BQVvetWN2kPtiC,,,,,-33.8322,151.0164,anonymous,EN,1,2,2,2,1,2,4,4,3,4,3,3,3,5,5,5,4,4,4,4,,,,,,,,,,,,,,,,,,,2,2,4,4,2,4,4,4,3,3,4,4,4,4,4,2,Everyone in the world needs to contribute to stop global warming issue,1,2,4,3.333333333,3.666666667,4,2.5
8/03/2024 20:04,8/03/2024 20:10,0,1.146.75.90,100,337,1,8/03/2024 20:10,R_4Aj4AUZBGPfDiAF,,,,,-27.4679,153.0325,anonymous,EN,1,2,4,3,2,2,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,2,1,4,4,3,5,5,5,5,2,3,4,2,,4,3,3.666666667,3.333333333,5,3,3.5
12/03/2024 12:41,12/03/2024 12:47,0,103.100.225.200,100,337,1,12/03/2024 12:47,R_4l3ZIag1FF2zgDD,,,,,-27.4679,153.0325,anonymous,EN,1,2,3,5,2,1,2,5,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,4,4,3,3,4,3,3,3,3,4,4,4,3,,4,2,3.333333333,3,3,4,3
12/03/2024 19:53,12/03/2024 19:59,0,124.170.73.148,100,337,1,12/03/2024 19:59,R_4GBNkC6ISL56TCh,,,,,-17.0193,145.7349,anonymous,EN,1,2,2,2,1,2,3,4,3,1,3,,,,,,,,,,3,3,5,5,4,5,4,4,4,,,,,,,,,,2,2,4,3,3,4,4,4,4,3,3,4,4,4,4,3,,2,2,4,3,3.333333333,4,3.5
12/03/2024 19:51,12/03/2024 19:56,0,1.159.14.98,100,338,1,12/03/2024 19:56,R_4HUGkYvcBuvYOIq,,,,,-37.3526,144.7479,anonymous,EN,1,3,4,3,3,2,3,3,2,3,3,,,,,,,,,,6,5,2,2,3,2,3,3,1,,,,,,,,,,4,5,1,5,2,4,5,3,3,3,3,3,1,2,2,1,,2,5,4,3.666666667,3,1.666666667,2
12/03/2024 19:22,12/03/2024 19:27,0,122.148.136.124,100,339,1,12/03/2024 19:27,R_4sYLccKTctXpVT4,,,,,-27.4669,153.0397,anonymous,EN,1,2,4,3,2,1,4,3,2,1,2,6,6,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,2,2,4,4,7,4,4,4,4,4,4,4,4,4,4,4,"IF COMPLETED, THE SURVEY WAS REFRESHINGLY SHORT AND NOT REPETITIVE; UNLIKE THE MAJORITY.  I ONLY HOPE I NOW GET PROMISED POINTS REWARD - IT DOESN'T ALWAYS HAPPEN WITH REWARDIA.",1,3,4,3.333333333,4,4,4
12/03/2024 20:02,12/03/2024 20:07,0,180.150.37.79,100,340,1,12/03/2024 20:07,R_4aUZ4rGqhyGjHKW,,,,,-37.8159,144.9669,anonymous,EN,1,2,1,2,1,2,1,4,2,4,4,,,,,,,,,,,,,,,,,,,1,1,1,7,7,6,3,3,3,2,2,4,4,6,4,5,5,5,4,4,4,5,5,4,5,,3,1,4.666666667,3.333333333,4,4.666666667,5
12/03/2024 19:25,12/03/2024 19:31,0,49.197.152.34,100,341,1,12/03/2024 19:31,R_4diE1gjHJIVBhL6,,,,,-27.5633,153.0144,anonymous,EN,1,2,3,5,5,2,3,2,2,1,3,,,,,,,,,,,,,,,,,,,7,7,1,1,1,4,4,4,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,The suvary was about globe warming. And claimt chbage,3,4,3,3,3,3,3
12/03/2024 19:54,12/03/2024 20:00,0,203.217.53.27,100,341,1,12/03/2024 20:00,R_4k6ahgxQzgiexKr,,,,,-42.8675,147.3587,anonymous,EN,1,2,2,2,1,2,2,2,2,6,3,,,,,,,,,,2,2,4,7,7,4,4,5,5,,,,,,,,,,2,2,5,2,5,5,5,5,5,5,5,5,4,5,5,5,,2,2,5,3,5,4.666666667,5
7/03/2024 17:45,7/03/2024 17:50,0,1.146.224.197,100,344,1,7/03/2024 17:50,R_4Di6dh0GBitjVXU,,,,,-31.9643,115.8595,anonymous,EN,1,2,1,2,1,2,2,2,2,6,3,,,,,,,,,,,,,,,,,,,4,2,5,4,4,4,3,5,4,2,1,4,4,3,2,3,4,4,4,4,2,4,4,5,2,,3,1,3,3,3.333333333,4.333333333,3
8/03/2024 21:08,8/03/2024 21:13,0,118.211.28.181,100,344,1,8/03/2024 21:14,R_4zWmpm9PE6jUufT,,,,,-27.4669,153.0397,anonymous,EN,1,2,2,3,2,1,3,4,1,1,4,4,4,6,6,6,3,6,4,3,,,,,,,,,,,,,,,,,,,2,4,4,4,3,4,4,3,5,4,4,3,2,3,3,2,Very interesting.   Itâ€™s a worry in the future ,1,2,3.666666667,4,3.666666667,2.666666667,3.5
12/03/2024 19:52,12/03/2024 19:58,0,49.196.213.155,100,344,1,12/03/2024 19:58,R_4q1KgSXfBb2npuh,,,,,-31.92,115.861,anonymous,EN,1,2,2,1,2,2,2,2,2,4,2,,,,,,,,,,1,1,3,4,4,1,1,4,5,,,,,,,,,,3,2,2,3,5,2,3,2,4,4,4,2,3,4,4,2,It was great ,2,2,2.333333333,2.333333333,3.333333333,3.666666667,3
12/03/2024 19:57,12/03/2024 20:03,0,1.41.37.77,100,344,1,12/03/2024 20:03,R_4V2Vj8eHyyje2kx,,,,,-33.7662,150.6505,anonymous,EN,1,2,2,3,3,3,3,2,1,2,2,,,,,,,,,,,,,,,,,,,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Very good,3,3,3,3,3,3,3
12/03/2024 20:06,12/03/2024 20:12,0,121.210.192.180,100,344,1,12/03/2024 20:12,R_4p8VjD2hvZeIwjy,,,,,-27.4679,153.0325,anonymous,EN,1,2,2,2,1,1,4,4,2,1,2,3,3,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,1,1,4,4,6,4,4,5,4,4,4,5,4,5,4,5,Non believers should join the flat earthers,1,2,4.333333333,3,4.333333333,4.333333333,4.5
8/03/2024 19:39,8/03/2024 19:45,0,211.26.120.177,100,347,1,8/03/2024 19:45,R_4PJnjqpnxJ1hi6t,,,,,-34.8545,138.6471,anonymous,EN,1,4,5,4,4,1,4,2,1,6,3,1,1,7,7,7,4,4,4,4,,,,,,,,,,,,,,,,,,,5,5,1,5,1,4,4,2,1,1,1,1,1,1,3,1,global warming is a hoax,1,6,3.333333333,3.666666667,1,1.666666667,1
7/03/2024 18:30,7/03/2024 18:36,0,101.186.144.9,100,348,1,7/03/2024 18:36,R_4CesE2P8A23ANvl,,,,,-37.9188,145.2513,anonymous,EN,1,2,3,2,2,1,3,3,3,2,2,,,,,,,,,,,,,,,,,,,4,5,4,2,5,4,2,2,2,4,4,3,5,3,3,3,4,3,3,3,2,1,3,4,2,,3,3,3.333333333,4,2.666666667,2.666666667,2.5
12/03/2024 19:26,12/03/2024 19:31,0,119.18.0.108,100,348,1,12/03/2024 19:31,R_4QifsStWA64iRlU,,,,,-33.8715,151.2006,anonymous,EN,1,3,4,4,3,1,4,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,2,2,3,2,2,3,3,3,1,1,2,3,Very interesting ,4,5,2.333333333,3.333333333,3,1.333333333,2.5
7/03/2024 17:23,7/03/2024 17:29,0,49.182.160.27,100,349,1,7/03/2024 17:29,R_4ta5cS34YkWosIu,,,,,-27.5264,153.0478,anonymous,EN,1,2,3,2,2,2,2,5,3,2,2,,,,,,,,,,4,3,4,5,4,4,1,1,1,,,,,,,,,,2,2,3,2,4,4,4,3,4,3,3,3,3,3,4,3,No opinion,2,3,3.666666667,2.333333333,3,3.333333333,3.5
8/03/2024 21:15,8/03/2024 21:21,0,101.115.139.180,100,350,1,8/03/2024 21:21,R_4Ou9sMMExrmzUuR,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,1,1,2,2,4,3,2,2,4,4,4,4,4,6,4,6,6,,,,,,,,,,,,,,,,,,,4,1,3,4,7,5,5,2,4,4,4,3,3,3,4,4,Very thing went good,1,1,4,2.666666667,3.666666667,3.333333333,4
12/03/2024 12:25,12/03/2024 12:31,0,1.141.133.91,100,351,1,12/03/2024 12:31,R_4J7RZ03VOqSbPAR,,,,,-34.0568,150.9817,anonymous,EN,1,2,2,2,1,1,3,5,4,2,3,5,5,4,3,3,4,3,3,2,,,,,,,,,,,,,,,,,,,3,2,4,4,4,3,3,4,3,4,5,3,3,3,4,1,none,1,2,3.333333333,3.333333333,4,3.333333333,2
12/03/2024 19:30,12/03/2024 19:36,0,218.215.141.110,100,351,1,12/03/2024 19:36,R_4XkuVemGyXSWF4R,,,,,-27.6048,153.1604,anonymous,EN,1,2,1,2,1,1,5,3,3,1,3,,,,,,,,,,,,,,,,,,,2,1,6,6,7,7,7,6,7,2,1,5,2,6,4,5,4,5,5,4,5,5,5,4,4,Good survey ,3,1,4.333333333,2.666666667,4.666666667,4.666666667,4.5
12/03/2024 20:16,12/03/2024 20:22,0,58.167.129.28,100,351,1,12/03/2024 20:22,R_4fddoTWV83vDJjK,,,,,-33.8715,151.2006,anonymous,EN,1,2,4,4,3,1,3,4,1,1,3,,,,,,,,,,4,5,4,4,4,4,4,2,2,,,,,,,,,,4,2,2,5,2,2,1,2,2,2,1,2,3,1,3,2,,2,3,1.666666667,3,1.666666667,2.333333333,2
8/03/2024 19:51,8/03/2024 19:57,0,1.145.229.102,100,352,1,8/03/2024 19:57,R_4qKF5fpE83Fonyi,,,,,-37.8075,145.0331,anonymous,EN,1,2,2,3,3,2,5,2,1,2,1,,,,,,,,,,2,2,6,6,6,7,6,5,5,,,,,,,,,,4,4,3,4,2,5,5,4,3,2,3,2,3,2,3,1,Interesting survey ,2,3,4.666666667,3.666666667,2.333333333,2.666666667,2
12/03/2024 12:23,12/03/2024 12:29,0,1.145.212.29,100,352,1,12/03/2024 12:29,R_4oAylUQ7vzdlu49,,,,,-37.8661,144.981,anonymous,EN,1,4,5,3,3,1,2,3,2,6,3,1,1,7,7,7,7,7,7,5,,,,,,,,,,,,,,,,,,,5,5,1,5,5,4,4,1,1,1,1,1,1,1,1,1,"It's alarming to find out about the discrepancies in the new equipment,It should be put into mainstream media",1,5,3,3.666666667,1,1,1
8/03/2024 19:52,8/03/2024 19:58,0,1.141.178.248,100,354,1,8/03/2024 19:58,R_4tEAPJQIvzdqCVz,,,,,-33.7997,151.0466,anonymous,EN,1,2,3,3,2,1,4,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,5,4,5,4,5,3,4,4,3,3,3,4,3,Interesting,4,3,4.666666667,3.333333333,3.666666667,3.333333333,3
12/03/2024 19:36,12/03/2024 19:42,0,1.145.233.176,100,356,1,12/03/2024 19:42,R_4jey1PomWw7Hcmn,,,,,-37.7742,145.0219,anonymous,EN,1,2,2,2,2,2,4,4,1,6,3,,,,,,,,,,,,,,,,,,,4,4,4,4,4,1,1,1,1,4,2,4,4,3,4,4,3,4,4,3,3,1,3,4,3,No comments ,3,2,3.666666667,3.333333333,3.333333333,2.666666667,3.5
7/03/2024 17:46,7/03/2024 17:52,0,1.136.28.136,100,358,1,7/03/2024 17:52,R_4760NI1If5K5bDb,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,1,2,1,2,1,4,2,,,,,,,,,,4,4,4,4,3,4,4,4,4,,,,,,,,,,2,2,3,4,5,4,4,3,4,4,4,3,4,4,4,4,,2,2,3.666666667,3,3.666666667,4,4
7/03/2024 17:43,7/03/2024 17:49,0,124.168.179.185,100,360,1,7/03/2024 17:49,R_43deSrlpBFDyNHK,,,,,-33.4535,151.3183,anonymous,EN,1,2,2,2,1,2,2,1,2,1,3,,,,,,,,,,2,2,6,6,6,5,5,5,4,,,,,,,,,,2,2,5,4,5,5,4,3,4,4,4,4,3,4,4,4,,2,2,4,3.666666667,4,3.666666667,4
8/03/2024 20:14,8/03/2024 20:20,0,101.115.3.62,100,361,1,8/03/2024 20:20,R_4z8Ue5vMmOqdXah,,,,,-33.8753,151.1892,anonymous,EN,1,2,3,2,2,1,3,2,1,6,3,,,,,,,,,,,,,,,,,,,1,1,7,7,7,5,5,5,5,3,2,3,3,6,2,2,3,4,4,3,2,4,4,3,3,,3,3,2.333333333,2.666666667,3,3.666666667,3.5
12/03/2024 19:33,12/03/2024 19:39,0,1.127.105.107,100,361,1,12/03/2024 19:39,R_4ROLTLAurmIyuT7,,,,,-32.0301,115.973,anonymous,EN,1,4,5,4,4,2,4,2,1,6,3,,,,,,,,,,7,7,1,1,1,1,1,1,1,,,,,,,,,,3,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,Time governments stop playing around with lasers which causes climate change ,2,6,1,3.333333333,1,1,1
8/03/2024 20:20,8/03/2024 20:26,0,203.91.227.220,100,362,1,8/03/2024 20:26,R_44Pi1nV8uFnkkf9,,,,,-33.8582,151.127,anonymous,EN,1,2,3,3,2,2,2,4,3,1,3,4,4,5,7,4,1,1,1,1,,,,,,,,,,,,,,,,,,,2,1,5,2,8,4,5,5,5,5,5,4,2,4,5,5,,1,3,4.666666667,2.666666667,4.666666667,3.666666667,5
12/03/2024 19:34,12/03/2024 19:40,0,121.45.146.248,100,362,1,12/03/2024 19:40,R_4Pv4IYhiS86fd7P,,,,,-27.658,152.8915,anonymous,EN,1,2,3,2,2,1,4,2,2,6,3,,,,,,,,,,,,,,,,,,,6,6,2,1,2,1,1,1,1,2,2,5,1,7,4,4,5,4,4,4,5,1,4,4,2,,3,3,4.333333333,2.666666667,4.333333333,3,3
12/03/2024 12:17,12/03/2024 12:23,0,124.148.215.227,100,365,1,12/03/2024 12:23,R_4MbTFywA5HuQ89M,,,,,-37.9829,145.0358,anonymous,EN,1,2,3,3,2,2,3,3,2,6,3,,,,,,,,,,4,4,4,7,7,1,1,1,1,,,,,,,,,,4,2,4,5,5,2,4,3,4,4,4,4,4,3,4,3,,2,3,3,3.666666667,4,3.666666667,3.5
